ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,Intensity_MeanIntensity_C0,Intensity_MeanIntensity_C1,Intensity_MeanIntensity_C2,Intensity_MeanIntensity_C3,Intensity_MeanIntensity_C4,Intensity_MedianIntensity_C0,Intensity_MedianIntensity_C1,Intensity_MedianIntensity_C2,Intensity_MedianIntensity_C3,Intensity_MedianIntensity_C4,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number,Parent_Objects_frame_edge_filtered,TrackObjects_Label_1,TrackObjects_Lifetime_1,TrackObjects_ParentImageNumber_1,TrackObjects_ParentObjectNumber_1
213,13,523,358.9196941,157.6386233,0.03512166,0.032984667,0.021947288,0.045446708,0.463292473,0.035294119,0.027450981,0.019607844,0.043137256,0.466666669,358.9196941,157.6386233,0,13,13,nan,13,212,17
213,14,218,227.5642202,88.60091743,0.016495773,0.030958806,0.020507286,0.020705163,0.430868865,0.011764706,0.027450981,0.015686275,0.019607844,0.431372553,227.5642202,88.60091743,0,14,14,nan,25,212,20
213,15,410,344.095122,202.097561,0.009115256,0.010817791,0.020927786,0.009842181,0.465260644,0.003921569,0.011764706,0.019607844,0.003921569,0.466666669,344.095122,202.097561,0,15,15,512,2,212,27
213,16,304,182.5394737,115.7072368,0.012616099,0.033539732,0.022084624,0.011184211,0.451896288,0.011764706,0.027450981,0.019607844,0.011764706,0.450980395,182.5394737,115.7072368,0,16,17,480,21,212,23
213,17,413,262.251816,314.1961259,0.004614727,0.010881641,0.021753787,0.005630727,0.325566169,0.003921569,0.011764706,0.019607844,0.003921569,0.325490206,262.251816,314.1961259,0,17,19,511,2,212,26
213,18,317,289.2271293,372.873817,0.006878209,0.02518711,0.021067608,0.010737923,0.399604138,0.003921569,0.027450981,0.019607844,0.011764706,0.400000006,289.2271293,372.873817,0,18,20,479,21,212,21
213,19,429,279.3729604,122.3006993,0.029891678,0.02058595,0.021682893,0.036838979,0.462461724,0.027450981,0.011764706,0.019607844,0.035294119,0.4627451,279.3729604,122.3006993,0,19,21,nan,8,212,12
213,20,442,375.9072398,264.061086,0.0229882,0.026084642,0.021790436,0.043385681,0.43689114,0.019607844,0.027450981,0.019607844,0.043137256,0.435294122,375.9072398,264.061086,0,20,22,nan,12,212,3
213,21,458,349.5196507,307.8231441,0.023649286,0.022022434,0.02247624,0.046870453,0.408630881,0.019607844,0.011764706,0.019607844,0.043137256,0.407843143,349.5196507,307.8231441,0,21,23,nan,11,212,1
213,22,401,263.9825436,349.8129676,0.018766809,0.026873992,0.022306978,0.022218963,0.365361115,0.019607844,0.027450981,0.019607844,0.019607844,0.36470589,263.9825436,349.8129676,0,22,24,nan,12,212,4
213,23,455,306.8945055,337.7802198,0.022753717,0.020400776,0.021753933,0.035423401,0.35844,0.019607844,0.011764706,0.019607844,0.035294119,0.356862754,306.8945055,337.7802198,0,23,25,504,8,212,16
213,24,579,138.8773748,223.9810017,0.01777236,0.035036744,0.021870027,0.021003082,0.448244102,0.011764706,0.027450981,0.019607844,0.019607844,0.447058827,138.8773748,223.9810017,0,24,26,nan,21,212,6
213,25,401,207.8104738,297.0573566,0.018023569,0.015207081,0.021045426,0.026962007,0.375336177,0.019607844,0.011764706,0.019607844,0.027450981,0.376470596,207.8104738,297.0573566,0,25,27,509,4,212,9
213,26,521,165.1324376,270.4318618,0.042580258,0.029091868,0.021843364,0.047239473,0.422422947,0.043137256,0.027450981,0.019607844,0.043137256,0.423529416,165.1324376,270.4318618,0,26,28,nan,15,212,2
213,27,332,165.4819277,306.3795181,0.012650603,0.032919916,0.021084338,0.010784314,0.433144346,0.011764706,0.027450981,0.019607844,0.011764706,0.435294122,165.4819277,306.3795181,0,27,30,487,15,212,18
213,28,393,310.1933842,132.0381679,0.049952603,0.023180163,0.022262137,0.05114005,0.467724397,0.050980393,0.027450981,0.019607844,0.050980393,0.466666669,310.1933842,132.0381679,0,28,31,nan,12,212,15
214,1,450,375.3933333,263.84,0.021760349,0.028409587,0.022283225,0.040784315,0.434143795,0.019607844,0.027450981,0.019607844,0.035294119,0.435294122,375.3933333,263.84,0,1,1,nan,13,213,20
214,2,486,165.6646091,269.3477366,0.041838136,0.030928751,0.023134028,0.041999517,0.420422824,0.043137256,0.027450981,0.019607844,0.043137256,0.419607848,165.6646091,269.3477366,0,2,2,nan,16,213,26
214,3,440,279.4954545,122.9318182,0.031791445,0.02325312,0.022290553,0.038903744,0.461604281,0.027450981,0.027450981,0.019607844,0.035294119,0.4627451,279.4954545,122.9318182,0,3,5,nan,9,213,19
214,4,395,264.4607595,349.9721519,0.018952594,0.025157608,0.022596178,0.01992554,0.364398122,0.019607844,0.027450981,0.019607844,0.019607844,0.36470589,264.4607595,349.9721519,0,4,6,nan,13,213,22
214,5,621,139.3059581,222.8454106,0.014865335,0.034656311,0.022689527,0.017871239,0.449433239,0.011764706,0.027450981,0.019607844,0.019607844,0.450980395,139.3059581,222.8454106,0,5,7,nan,22,213,24
214,6,457,348.9321663,307.6498906,0.024473335,0.021667311,0.02243103,0.045926118,0.406264218,0.019607844,0.011764706,0.019607844,0.043137256,0.407843143,348.9321663,307.6498906,0,6,8,nan,12,213,21
214,7,465,306.8666667,337.511828,0.02262703,0.020771664,0.021370441,0.033354418,0.357672368,0.019607844,0.011764706,0.019607844,0.035294119,0.356862754,306.8666667,337.511828,0,7,9,504,9,213,23
214,8,393,228.4351145,330.4860051,0.024627053,0.022601407,0.022391858,0.029426733,0.369984541,0.019607844,0.011764706,0.019607844,0.027450981,0.368627459,228.4351145,330.4860051,0,8,10,505,9,213,11
214,9,312,185.9455128,200.2115385,0.023026647,0.015082957,0.021442937,0.022875818,0.420462549,0.019607844,0.011764706,0.019607844,0.019607844,0.419607848,185.9455128,200.2115385,0,9,11,508,6,213,6
214,10,435,208.8643678,297.6712644,0.023150778,0.016452558,0.021645257,0.036078432,0.37418076,0.019607844,0.011764706,0.019607844,0.035294119,0.372549027,208.8643678,297.6712644,0,10,12,509,5,213,25
214,11,468,277.3141026,84.83547009,0.010005028,0.031104408,0.021124519,0.012502095,0.472766889,0.011764706,0.027450981,0.019607844,0.011764706,0.474509805,277.3141026,84.83547009,0,11,13,nan,24,213,1
214,12,290,332.9241379,137.0034483,0.03744422,0.031318459,0.022569304,0.04055443,0.467072352,0.035294119,0.027450981,0.019607844,0.043137256,0.4627451,332.9241379,137.0034483,0,12,14,498,12,213,2
214,13,421,146.239905,164.087886,0.012789344,0.029714499,0.021675749,0.013366867,0.479530538,0.011764706,0.027450981,0.019607844,0.011764706,0.478431374,146.239905,164.087886,0,13,15,483,21,213,3
214,14,363,192.4407713,249.7245179,0.011807919,0.012099606,0.021087885,0.012974667,0.395711128,0.011764706,0.011764706,0.019607844,0.011764706,0.396078438,192.4407713,249.7245179,0,14,16,510,3,213,10
214,15,342,165.7192982,306.6461988,0.012166036,0.032221076,0.020995299,0.010675382,0.432301346,0.011764706,0.027450981,0.019607844,0.011764706,0.431372553,165.7192982,306.6461988,0,15,17,487,16,213,27
214,16,361,309.6204986,132.7229917,0.052675033,0.025224051,0.022616915,0.051914618,0.46492858,0.050980393,0.027450981,0.019607844,0.050980393,0.466666669,309.6204986,132.7229917,0,16,18,nan,13,213,28
214,17,416,343.9519231,203.4567308,0.011990951,0.010492082,0.021945702,0.014790724,0.463150455,0.011764706,0.011764706,0.019607844,0.011764706,0.4627451,343.9519231,203.4567308,0,17,19,512,3,213,15
214,18,532,227.325188,88.2424812,0.010828542,0.030104674,0.021671827,0.014145659,0.435294122,0.011764706,0.027450981,0.019607844,0.011764706,0.435294122,227.325188,88.2424812,0,18,21,nan,26,213,14
214,19,562,261.4341637,313.2081851,0.005840486,0.010404019,0.02087084,0.00816412,0.324848242,0.003921569,0.011764706,0.019607844,0.003921569,0.325490206,261.4341637,313.2081851,0,19,22,511,3,213,17
214,20,254,396.4094488,218.4606299,0.016581751,0.037007875,0.02275745,0.021753899,0.447259537,0.011764706,0.027450981,0.019607844,0.019607844,0.447058827,396.4094488,218.4606299,0,20,23,nan,21,213,4
214,21,319,368.4952978,124.8652038,0.010117401,0.02807794,0.022718053,0.012686705,0.476206288,0.011764706,0.027450981,0.019607844,0.011764706,0.474509805,368.4952978,124.8652038,0,21,24,nan,24,213,8
214,22,299,354.916388,161.6053512,0.040330515,0.034126829,0.022624435,0.047426062,0.454219952,0.035294119,0.027450981,0.019607844,0.050980393,0.458823532,354.916388,161.6053512,0,22,25,nan,14,213,13
214,23,380,182.3368421,116.9631579,0.011186791,0.030536636,0.021898866,0.011124871,0.456491232,0.011764706,0.027450981,0.019607844,0.011764706,0.454901963,182.3368421,116.9631579,0,23,26,480,22,213,16
214,24,397,195.0478589,134.8312343,0.032271448,0.036400455,0.021741493,0.044302861,0.456917077,0.03137255,0.027450981,0.019607844,0.043137256,0.458823532,195.0478589,134.8312343,0,24,27,499,12,213,5
214,25,233,326.3090129,93.02145923,0.006395692,0.026693596,0.021913659,0.006732307,0.460035348,0.003921569,0.027450981,0.019607844,0.003921569,0.458823532,326.3090129,93.02145923,0,25,28,nan,25,213,9
214,26,533,289.7204503,376.3602251,0.00469411,0.02359563,0.022440497,0.007423758,0.401434726,0.003921569,0.011764706,0.019607844,0.003921569,0.400000006,289.7204503,376.3602251,0,26,29,479,22,213,18
215,1,333,332.8858859,137.1741742,0.030854385,0.033021257,0.023117236,0.034281341,0.469104405,0.027450981,0.027450981,0.019607844,0.035294119,0.466666669,332.8858859,137.1741742,0,1,1,498,13,214,12
215,2,415,193.6144578,249.2,0.014958659,0.013427829,0.021299316,0.018218758,0.395237427,0.011764706,0.011764706,0.019607844,0.019607844,0.396078438,193.6144578,249.2,0,2,2,510,4,214,14
215,3,264,166.0378788,305.4772727,0.010858586,0.032724303,0.022890672,0.010026738,0.432516344,0.011764706,0.027450981,0.019607844,0.003921569,0.431372553,166.0378788,305.4772727,0,3,5,487,17,214,15
215,4,465,209.2129032,296.8387097,0.026278727,0.01826692,0.022121021,0.042968586,0.374362225,0.027450981,0.011764706,0.019607844,0.043137256,0.372549027,209.2129032,296.8387097,0,4,6,509,6,214,10
215,5,317,196.6908517,135.8643533,0.033648792,0.038943528,0.02039958,0.040069278,0.453132928,0.035294119,0.043137256,0.019607844,0.035294119,0.452941179,196.6908517,135.8643533,0,5,7,499,13,214,24
215,6,421,344.8669834,202.7030879,0.016124075,0.014037539,0.021834103,0.0220204,0.461617999,0.011764706,0.011764706,0.019607844,0.019607844,0.458823532,344.8669834,202.7030879,0,6,8,512,4,214,17
215,7,275,276.1272727,86.02181818,0.012249555,0.02967558,0.02167558,0.012677362,0.467736189,0.011764706,0.027450981,0.019607844,0.011764706,0.466666669,276.1272727,86.02181818,0,7,9,nan,25,214,11
215,8,491,397.0529532,218.9429735,0.010989977,0.033952319,0.02206781,0.015031349,0.44795336,0.011764706,0.027450981,0.019607844,0.011764706,0.450980395,397.0529532,218.9429735,0,8,10,nan,22,214,20
215,9,474,370.5147679,126.8586498,0.007512203,0.027161414,0.021113594,0.008769753,0.474096143,0.003921569,0.027450981,0.019607844,0.003921569,0.474509805,370.5147679,126.8586498,0,9,11,nan,25,214,21
215,10,361,147.6952909,163.1911357,0.012329586,0.029623595,0.022638641,0.013242084,0.47634567,0.011764706,0.027450981,0.019607844,0.011764706,0.478431374,147.6952909,163.1911357,0,10,12,483,22,214,13
215,11,438,227.543379,89.1347032,0.010206823,0.026725759,0.021926762,0.013501657,0.434210766,0.011764706,0.027450981,0.019607844,0.011764706,0.435294122,227.543379,89.1347032,0,11,13,nan,27,214,18
215,12,379,185.6094987,117.1240106,0.011092142,0.027223344,0.022111853,0.010585131,0.460551507,0.011764706,0.027450981,0.019607844,0.003921569,0.458823532,185.6094987,117.1240106,0,12,14,480,23,214,23
215,13,598,324.409699,90.2826087,0.005187226,0.02530002,0.022047348,0.005187226,0.454816713,0.003921569,0.027450981,0.019607844,0.003921569,0.454901963,324.409699,90.2826087,0,13,15,nan,26,214,25
215,14,536,375.8507463,264.0447761,0.019578578,0.029858063,0.021378403,0.03478929,0.435974543,0.019607844,0.027450981,0.019607844,0.035294119,0.435294122,375.8507463,264.0447761,0,14,16,nan,14,214,1
215,15,517,166.1586074,269.1914894,0.038980545,0.031736641,0.02249782,0.036302955,0.419531996,0.035294119,0.027450981,0.019607844,0.035294119,0.419607848,166.1586074,269.1914894,0,15,17,nan,17,214,2
215,16,451,279.4789357,123.6385809,0.034398505,0.025268467,0.022685971,0.039989567,0.462571195,0.035294119,0.027450981,0.019607844,0.035294119,0.4627451,279.4789357,123.6385809,0,16,18,nan,10,214,3
215,17,356,309.6404494,132.8455056,0.049350078,0.026933246,0.023529413,0.048270546,0.463196743,0.050980393,0.027450981,0.019607844,0.043137256,0.4627451,309.6404494,132.8455056,0,17,20,nan,14,214,16
215,18,504,261.765873,313.8809524,0.007835357,0.011577965,0.021132898,0.01100996,0.324603185,0.003921569,0.011764706,0.019607844,0.011764706,0.325490206,261.765873,313.8809524,0,18,21,511,4,214,19
215,19,445,348.9707865,307.1775281,0.024348976,0.025089227,0.021890285,0.043392819,0.405666452,0.019607844,0.027450981,0.019607844,0.043137256,0.403921574,348.9707865,307.1775281,0,19,22,nan,13,214,6
215,20,379,264.0158311,349.9604222,0.014755032,0.028444307,0.022981014,0.018790419,0.364664502,0.011764706,0.027450981,0.019607844,0.019607844,0.36470589,264.0158311,349.9604222,0,20,23,nan,14,214,4
215,21,448,306.5178571,337.2098214,0.02237395,0.023284314,0.022514006,0.030996149,0.35717788,0.019607844,0.011764706,0.019607844,0.027450981,0.356862754,306.5178571,337.2098214,0,21,24,504,10,214,7
215,22,717,139.5076709,223.8479777,0.012672629,0.033899418,0.021779201,0.014838516,0.44991386,0.011764706,0.027450981,0.019607844,0.011764706,0.450980395,139.5076709,223.8479777,0,22,25,nan,23,214,5
215,23,579,359.2728843,158.3039724,0.025446172,0.036100106,0.023265265,0.032503641,0.458850626,0.027450981,0.027450981,0.019607844,0.027450981,0.4627451,359.2728843,158.3039724,0,23,26,nan,15,214,22
215,24,517,186.6054159,200.9477756,0.023999697,0.015663519,0.020980772,0.028277772,0.421322112,0.019607844,0.011764706,0.019607844,0.027450981,0.419607848,186.6054159,200.9477756,0,24,27,508,7,214,9
215,25,393,228.2875318,330.2391858,0.024427482,0.023359777,0.02272115,0.027880059,0.369296021,0.019607844,0.011764706,0.019607844,0.027450981,0.368627459,228.2875318,330.2391858,0,25,28,505,10,214,8
216,1,557,166.070018,270.032316,0.033118598,0.03313972,0.02200162,0.028971733,0.420304859,0.027450981,0.027450981,0.019607844,0.027450981,0.419607848,166.070018,270.032316,0,1,1,nan,18,215,15
216,2,493,375.494929,264.2271805,0.020395339,0.030091875,0.022471464,0.032692997,0.433973675,0.019607844,0.027450981,0.019607844,0.027450981,0.431372553,375.494929,264.2271805,0,2,2,nan,15,215,14
216,3,487,348.9815195,307.0082136,0.021693442,0.0249386,0.022498692,0.039086847,0.406425902,0.019607844,0.027450981,0.019607844,0.035294119,0.407843143,348.9815195,307.0082136,0,3,4,nan,14,215,19
216,4,302,186.6092715,200.1622517,0.043929361,0.018750812,0.021984159,0.05462927,0.420529806,0.043137256,0.011764706,0.019607844,0.05882353,0.423529416,186.6092715,200.1622517,0,4,5,508,8,215,24
216,5,538,209.9460967,296.830855,0.029280561,0.018004228,0.021670676,0.045870692,0.373591377,0.027450981,0.011764706,0.019607844,0.043137256,0.372549027,209.9460967,296.830855,0,5,6,509,7,215,4
216,6,266,307.6691729,135.2067669,0.047663277,0.027421495,0.021745541,0.04891641,0.456110869,0.050980393,0.027450981,0.019607844,0.050980393,0.458823532,307.6691729,135.2067669,0,6,7,nan,15,215,17
216,7,488,279.6331967,124.9446721,0.033711026,0.025393765,0.020853424,0.038146899,0.461901321,0.035294119,0.027450981,0.019607844,0.035294119,0.4627451,279.6331967,124.9446721,0,7,8,nan,11,215,16
216,8,531,263.2241055,314.6233522,0.009947934,0.012362911,0.021941583,0.017857539,0.323016147,0.011764706,0.011764706,0.019607844,0.011764706,0.321568638,263.2241055,314.6233522,0,8,9,511,5,215,18
216,9,444,265.1261261,349.1554054,0.012780428,0.02957958,0.022054408,0.014741212,0.364652896,0.011764706,0.027450981,0.019607844,0.011764706,0.36470589,265.1261261,349.1554054,0,9,10,nan,15,215,20
216,10,414,228.6086957,330.173913,0.022032775,0.025565976,0.021587573,0.025007105,0.369366305,0.019607844,0.027450981,0.019607844,0.019607844,0.368627459,228.6086957,330.173913,0,10,12,505,11,215,25
216,11,386,192.9974093,250.8316062,0.022574419,0.016021538,0.022716652,0.030742661,0.393843347,0.019607844,0.011764706,0.019607844,0.027450981,0.396078438,192.9974093,250.8316062,0,11,14,510,5,215,2
216,12,462,306.8809524,337.2467532,0.020634921,0.027306681,0.021797811,0.027688652,0.356608106,0.019607844,0.027450981,0.019607844,0.027450981,0.356862754,306.8809524,337.2467532,0,12,15,504,11,215,21
216,13,203,166.3793103,304.5615764,0.010779485,0.03137255,0.021211244,0.009562446,0.431295281,0.011764706,0.027450981,0.019607844,0.003921569,0.431372553,166.3793103,304.5615764,0,13,16,487,18,215,3
216,14,588,139.4064626,221.9812925,0.012651728,0.032719755,0.022235562,0.015152728,0.44803255,0.011764706,0.027450981,0.019607844,0.011764706,0.447058827,139.4064626,221.9812925,0,14,17,nan,24,215,22
216,15,484,344.427686,203.0640496,0.019907633,0.015175823,0.022087183,0.028877006,0.459423111,0.019607844,0.011764706,0.019607844,0.027450981,0.458823532,344.427686,203.0640496,0,15,18,512,5,215,6
216,16,624,358.9695513,158.5929487,0.023309453,0.035734038,0.021870287,0.028223983,0.457686028,0.019607844,0.027450981,0.019607844,0.027450981,0.4627451,358.9695513,158.5929487,0,16,19,nan,16,215,23
216,17,340,147.9382353,163.0970588,0.011683968,0.028777394,0.021833911,0.012929643,0.476816616,0.011764706,0.027450981,0.019607844,0.011764706,0.478431374,147.9382353,163.0970588,0,17,20,483,23,215,10
216,18,318,333.0283019,137.3050314,0.027339993,0.032544087,0.023751388,0.029818721,0.468442477,0.027450981,0.027450981,0.019607844,0.027450981,0.470588237,333.0283019,137.3050314,0,18,21,498,14,215,1
216,19,465,277.3397849,85.54193548,0.007615434,0.028690703,0.022036686,0.011005693,0.471929163,0.003921569,0.027450981,0.019607844,0.011764706,0.470588237,277.3397849,85.54193548,0,19,22,nan,26,215,7
216,20,241,396.1078838,218.8921162,0.01274103,0.03059149,0.022227647,0.016223253,0.449402005,0.011764706,0.027450981,0.019607844,0.011764706,0.450980395,396.1078838,218.8921162,0,20,23,nan,23,215,8
216,21,377,187.994695,123.9787798,0.013709888,0.032537578,0.022281168,0.014635669,0.467269989,0.011764706,0.027450981,0.019607844,0.011764706,0.470588237,187.994695,123.9787798,0,21,24,480,24,215,12
216,22,751,228.5019973,87.93608522,0.006804,0.027461424,0.021498134,0.009294797,0.437769253,0.003921569,0.027450981,0.019607844,0.003921569,0.435294122,228.5019973,87.93608522,0,22,25,nan,28,215,11
216,23,204,199.8333333,136.2892157,0.031699347,0.037927721,0.021895426,0.037197233,0.453364094,0.027450981,0.027450981,0.019607844,0.035294119,0.454901963,199.8333333,136.2892157,0,23,26,499,14,215,5
216,24,332,368.6656627,124.7319277,0.00725254,0.023919207,0.023080558,0.009236948,0.478939293,0.003921569,0.011764706,0.019607844,0.003921569,0.478431374,368.6656627,124.7319277,0,24,27,nan,26,215,9
217,1,407,141.7346437,223.0786241,0.012920943,0.033800646,0.021640893,0.015609193,0.44571952,0.011764706,0.027450981,0.019607844,0.011764706,0.443137258,141.7346437,223.0786241,0,1,1,nan,25,216,14
217,2,364,146.9532967,161.478022,0.010428787,0.027375566,0.022118079,0.009793148,0.480359844,0.011764706,0.027450981,0.019607844,0.003921569,0.482352942,146.9532967,161.478022,0,2,2,483,24,216,17
217,3,208,277.8028846,86.49038462,0.009087481,0.028827301,0.021285823,0.012028658,0.46564857,0.003921569,0.027450981,0.019607844,0.011764706,0.466666669,277.8028846,86.49038462,0,3,3,nan,27,216,19
217,4,247,229.388664,89.4291498,0.009986505,0.028371835,0.021735335,0.011494801,0.431229662,0.011764706,0.027450981,0.019607844,0.011764706,0.431372553,229.388664,89.4291498,0,4,4,nan,29,216,22
217,5,250,167.476,306.392,0.008815687,0.025772549,0.022415687,0.008847059,0.429976475,0.003921569,0.027450981,0.019607844,0.003921569,0.431372553,167.476,306.392,0,5,7,487,19,216,13
217,6,454,374.6057269,264.6101322,0.018804527,0.030612422,0.022397859,0.031476204,0.433264235,0.019607844,0.027450981,0.019607844,0.027450981,0.435294122,374.6057269,264.6101322,0,6,8,nan,16,216,2
217,7,483,279.4596273,125.5383023,0.032143873,0.029107296,0.021394066,0.039077661,0.461283647,0.027450981,0.027450981,0.019607844,0.035294119,0.4627451,279.4596273,125.5383023,0,7,9,nan,12,216,7
217,8,513,210.9181287,296.411306,0.032289876,0.018981004,0.022994306,0.048572413,0.371876322,0.027450981,0.011764706,0.019607844,0.050980393,0.372549027,210.9181287,296.411306,0,8,11,509,8,216,5
217,9,472,349.0932203,306.7139831,0.020446993,0.026927551,0.022897974,0.035526754,0.404685948,0.019607844,0.027450981,0.019607844,0.035294119,0.403921574,349.0932203,306.7139831,0,9,12,nan,15,216,3
217,10,384,228.484375,329.9140625,0.020966095,0.028145425,0.022109886,0.022916667,0.371640122,0.019607844,0.027450981,0.019607844,0.019607844,0.372549027,228.484375,329.9140625,0,10,13,505,12,216,10
217,11,214,201.7336449,156.6775701,0.09109401,0.028788712,0.023474437,0.007110134,0.432197182,0.086274512,0.027450981,0.019607844,0.003921569,0.431372553,201.7336449,156.6775701,0,11,14,514,1,0,0
217,12,438,167.1666667,269.9292237,0.0297699,0.038177098,0.021819322,0.027486795,0.418802046,0.027450981,0.043137256,0.019607844,0.027450981,0.41568628,167.1666667,269.9292237,0,12,15,nan,19,216,1
217,13,389,193.4267352,250.0745501,0.032713343,0.016633903,0.021422451,0.045849086,0.391108429,0.027450981,0.011764706,0.019607844,0.043137256,0.388235301,193.4267352,250.0745501,0,13,16,510,6,216,11
217,14,465,344.2494624,203.2387097,0.02776302,0.016428421,0.021539111,0.036651909,0.457862115,0.027450981,0.011764706,0.019607844,0.035294119,0.458823532,344.2494624,203.2387097,0,14,17,512,6,216,15
217,15,546,263.1446886,313.9175824,0.014594556,0.014623285,0.021820011,0.024786325,0.323069751,0.011764706,0.011764706,0.019607844,0.019607844,0.321568638,263.1446886,313.9175824,0,15,18,511,6,216,8
217,16,356,187.4775281,200.8679775,0.051189691,0.020786517,0.022185504,0.05966072,0.417426751,0.050980393,0.011764706,0.019607844,0.05882353,0.419607848,187.4775281,200.8679775,0,16,19,508,9,216,4
217,17,376,264.3962766,350.3244681,0.012849395,0.030277431,0.021912808,0.013819358,0.364841477,0.011764706,0.027450981,0.019607844,0.011764706,0.36470589,264.3962766,350.3244681,0,17,20,nan,16,216,9
217,18,426,307.157277,336.870892,0.019902422,0.029577465,0.021752739,0.024201418,0.355592386,0.019607844,0.027450981,0.019607844,0.019607844,0.352941185,307.157277,336.870892,0,18,21,504,12,216,12
217,19,381,327.2388451,263.687664,0.007338789,0.009572333,0.020832691,0.01039576,0.411847054,0.003921569,0.011764706,0.019607844,0.011764706,0.411764711,327.2388451,263.687664,0,19,22,515,1,0,0
217,20,202,320.7574257,163.6534653,0.073422639,0.024888372,0.022655796,0.055251409,0.444224427,0.06666667,0.027450981,0.019607844,0.050980393,0.447058827,320.7574257,163.6534653,0,20,23,nan,1,0,0
217,21,280,307.9107143,135.3892857,0.043627452,0.030504202,0.021456583,0.041050421,0.455602245,0.043137256,0.027450981,0.019607844,0.035294119,0.458823532,307.9107143,135.3892857,0,21,24,nan,16,216,6
217,22,310,333.783871,138.1032258,0.024579381,0.033624289,0.022580646,0.026502214,0.463175211,0.019607844,0.027450981,0.019607844,0.019607844,0.466666669,333.783871,138.1032258,0,22,25,498,15,216,18
217,23,297,397.7542088,218.4377104,0.010285865,0.031134879,0.021918532,0.012992672,0.449052621,0.011764706,0.027450981,0.019607844,0.011764706,0.447058827,397.7542088,218.4377104,0,23,26,nan,24,216,20
217,24,469,195.8315565,132.5138593,0.020561061,0.040411389,0.020561061,0.024716753,0.460913921,0.019607844,0.043137256,0.015686275,0.019607844,0.458823532,195.8315565,132.5138593,0,24,27,499,15,216,23
217,25,429,356.6503497,161.6363636,0.023648248,0.037049226,0.022679282,0.029279218,0.455423012,0.019607844,0.027450981,0.019607844,0.027450981,0.4627451,356.6503497,161.6363636,0,25,28,nan,17,216,16
218,1,385,308.7636364,134.3948052,0.034255158,0.030832697,0.022714541,0.032818947,0.457927175,0.027450981,0.027450981,0.019607844,0.03137255,0.4627451,308.7636364,134.3948052,0,1,1,nan,17,217,21
218,2,490,279.4673469,125.3632653,0.03154862,0.033445379,0.022128852,0.034501802,0.46119248,0.027450981,0.027450981,0.019607844,0.035294119,0.4627451,279.4673469,125.3632653,0,2,2,nan,13,217,7
218,3,546,263.9542125,314.025641,0.018401207,0.016332687,0.021798464,0.031875315,0.322768092,0.019607844,0.011764706,0.019607844,0.027450981,0.321568638,263.9542125,314.025641,0,3,3,511,7,217,15
218,4,485,375.2329897,264.742268,0.017861331,0.033709319,0.0217263,0.027814838,0.435455836,0.019607844,0.027450981,0.019607844,0.027450981,0.435294122,375.2329897,264.742268,0,4,4,nan,17,217,6
218,5,452,194.2123894,249.6902655,0.039718897,0.018358494,0.021846261,0.051457576,0.390343578,0.035294119,0.011764706,0.019607844,0.050980393,0.392156869,194.2123894,249.6902655,0,5,5,510,7,217,13
218,6,527,211.4060721,295.7836812,0.035733156,0.019734346,0.022323921,0.052118914,0.371916516,0.035294119,0.011764706,0.019607844,0.050980393,0.372549027,211.4060721,295.7836812,0,6,6,509,9,217,8
218,7,451,357.037694,159.5831486,0.020659972,0.03534629,0.023433765,0.025911918,0.458545285,0.019607844,0.027450981,0.019607844,0.027450981,0.4627451,357.037694,159.5831486,0,7,7,nan,18,217,25
218,8,392,188.2244898,201.3239796,0.054351742,0.021688676,0.022318928,0.064955984,0.41743698,0.050980393,0.011764706,0.019607844,0.06666667,0.41568628,188.2244898,201.3239796,0,8,8,508,10,217,16
218,9,428,166.9906542,269.4415888,0.026626352,0.038317758,0.022695621,0.024729706,0.418370905,0.027450981,0.043137256,0.019607844,0.027450981,0.41568628,166.9906542,269.4415888,0,9,9,nan,20,217,12
218,10,328,328.4756098,263.5365854,0.009791966,0.011824486,0.023075084,0.016822095,0.411836447,0.003921569,0.011764706,0.019607844,0.011764706,0.411764711,328.4756098,263.5365854,0,10,10,515,2,217,19
218,11,439,265.1161731,351.2733485,0.010612355,0.030988432,0.020653,0.010907142,0.36971728,0.011764706,0.027450981,0.019607844,0.011764706,0.368627459,265.1161731,351.2733485,0,11,11,nan,17,217,17
218,12,479,348.9791232,306.914405,0.017380982,0.029735151,0.022325925,0.031094192,0.406885265,0.019607844,0.027450981,0.019607844,0.027450981,0.407843143,348.9791232,306.914405,0,12,12,nan,16,217,9
218,13,468,344.4188034,203.8547009,0.031615553,0.019314564,0.022347914,0.0430786,0.456066703,0.027450981,0.011764706,0.019607844,0.043137256,0.454901963,344.4188034,203.8547009,0,13,13,512,7,217,14
218,14,230,320.2,163.8086957,0.063239558,0.023682865,0.022762149,0.048235295,0.442830355,0.05882353,0.027450981,0.019607844,0.050980393,0.447058827,320.2,163.8086957,0,14,14,nan,2,217,20
218,15,327,335.0336391,138.3058104,0.020219464,0.037104996,0.022402111,0.022929784,0.464196203,0.019607844,0.043137256,0.019607844,0.019607844,0.466666669,335.0336391,138.3058104,0,15,15,498,16,217,22
