TrackObjects_Label_1,DAPI,SOX2,pERK,BF,OTX2,Cyto_pERK,X,Y,Z,Lifetime,Area,Embryo_ID,TE_ICM,DAPI_Cor,SOX2_Cor,pERK_Cor,BF_Cor,OTX2_Cor,Cyto_pERK_Cor
110,43.632789569230766,2.2106485846153845,1.1558501538461539,14.2476571,1.4328486769230768,1.0009871728658553,421.72926413846153,262.92570477692306,112,110,3058,Emb2_220120,TE,5.4643482177980855,1.7174627436869345,1.8896844393411671,2.6740983875780717,1.2878260721847463,1.8400639261642928
111,45.060579626666666,1.8574971333333332,1.25036612,13.561535813333334,1.3913046533333335,1.0753699292681984,313.80555945333333,415.25694576666666,116,111,4070,Emb2_220120,TE,5.556851914493757,1.576420046743599,2.0305910883913523,2.625368760528706,1.2915516515017993,1.9774128156885242
116,58.5202066,2.2494992,1.29371656,15.00392912,1.35528636,1.0068955899752465,197.6834829,414.04523914,116,116,973,Emb2_220120,TE,5.818215712271508,1.767888325008545,2.064671134636745,2.726442623124264,1.265324422865913,1.9116263404806497
118,30.22225854166667,1.6135884208333333,1.6678334208333332,14.144273345833334,2.537178808333333,1.1756435514766266,220.77932090416667,89.52008126708333,125.5,118,7390,Emb2_220120,TE,5.3006480172850345,1.5140449204537703,2.4666532856627916,2.6689250325212583,1.9710521112417148,2.22254054876202
119,27.28046343157895,1.6300380578947369,0.7634852105263158,14.872200789473682,1.2204999842105264,0.8811068301955353,400.38437419473684,335.1386982684211,124,119,5315,Emb2_220120,TE,5.175626169304117,1.5118103644230743,1.6619699972866087,2.7188742462213757,1.2268726679180808,1.9095477176154687
120,26.866282945454543,1.728669268181818,1.57690465,14.392010109090908,1.7915496545454546,1.1310928666602478,296.8212284863636,92.06592487272727,125.5,120,9592,Emb2_220120,TE,5.182941818211405,1.582932166718305,2.410595154703636,2.686288278251128,1.6230967299660963,2.1839125016851
123,7.500006300000001,1.3422831,0.8370492,13.694546275,1.954544925,0.978923866661709,129.7146085,141.806799725,118.5,123,1495,Emb2_220120,TE,3.8014496487968366,1.2722106618472808,1.668267317541462,2.6355194239200457,1.652162759009554,1.9245044494118406
124,46.566082525,2.0678752,1.21033005,14.170799,1.491792575,0.8960702493512104,200.4831022,413.058271875,122.5,124,941,Emb2_220120,TE,5.687711928815931,1.7373388574505646,2.0993089169868955,2.670329906241817,1.4151458381674815,1.9017565962078657
125,25.570176092857146,1.7489743714285715,1.0258308142857144,13.921006342857142,1.2207697499999999,0.9118974100933079,260.2259070571429,419.3863644857143,127.5,125,3740,Emb2_220120,TE,5.163649051039223,1.6111114837187426,2.01182467062261,2.6533267414926405,1.2560965211544732,2.001360543956472
126,5.5919354,1.3677563,1.4424381333333334,14.365412166666665,1.6766465166666669,0.8237592323960338,137.30415028333334,369.22307091666664,124.5,126,3614,Emb2_220120,TE,3.5983331299000225,1.3405160122383069,2.305893822463831,2.684282236413945,1.5485287249821076,1.8504647528308333
128,7.141897783333333,1.3989703166666667,1.0702430166666665,12.539179633333333,1.8215256499999999,0.8377392069627818,420.8190354166667,264.5569369166667,125.5,128,1879,Emb2_220120,TE,3.8580585565672068,1.3713303735651803,2.023047071514622,2.548474218964129,1.6396892564989032,1.8837107174946828
132,11.014130783333334,1.7773873555555555,0.8443929888888889,16.898301288888888,1.4873351722222223,0.8158738121008072,408.11780756666667,213.85139774444445,136.5,132,5603,Emb2_220120,TE,4.457092617761519,1.7014861071280114,1.9574095861366525,2.848545791037727,1.5281650828252982,2.037880620261772
134,11.41606385,1.47525755,1.0506999,14.151293450000002,1.5988981249999998,0.893757603327099,203.556723175,411.008857275,130.5,134,950,Emb2_220120,TE,4.402477366745683,1.465678657437991,2.082510733072429,2.6702024276245684,1.5507698679706503,2.03052819749852
138,64.23871534999999,1.4829183,0.694370975,16.974627487499998,0.9616784875000001,0.7789386768255124,199.91420722499998,111.584036825,138.5,138,1675,Emb2_220120,TE,6.250664548470219,1.5368670902766126,1.7929799812004608,2.85336487160835,1.1087137565015583,2.024397933931403
139,37.369565475,1.3399045,0.6411540250000001,14.973572925000001,1.525429175,0.8031725157861287,356.272918325,384.40557394999996,136.5,139,757,Emb2_220120,TE,5.678763765264087,1.4189583102356929,1.6820988252770486,2.727620292582974,1.5534531569055052,2.022192387286787
142,12.131638976190477,1.5750136571428572,0.686555857142857,16.363317638095236,1.6153767047619048,0.7198894918115839,356.2675804285714,366.8658327,146,142,7834,Emb2_220120,TE,4.696953668651924,1.6589989300686017,1.8984995704801473,2.8178592641420535,1.6894639605398665,2.0687196614390815
143,15.816991075,1.467652595,0.588366735,17.09850208,1.105392135,0.5687332149007618,319.72527723,392.86711226,147.5,143,5115,Emb2_220120,TE,4.98483399825631,1.6007806430590095,1.7675540849480145,2.8620421232901996,1.3225542811326294,1.8576994765726997
144,14.145378944444445,1.5523140333333332,0.8186096,14.460265861111111,1.4096804777777776,0.7314071447204709,113.39429312777777,294.63202628333335,146.5,144,7291,Emb2_220120,TE,4.8580617698060236,1.6486082446864174,2.0821848968659173,2.6943006907527054,1.5574111436354485,2.0927997521577995
146,11.0159963125,1.8314746,0.8278171208333334,15.085732116666668,1.5633402708333335,0.793407164275322,376.60297856666665,328.2080523125,150.5,146,10328,Emb2_220120,TE,4.668329103346691,1.8469778170477202,2.1556814294634554,2.737270166042077,1.6940119693938747,2.239833095434798
148,15.02843682,1.27989083,0.48252282999999996,14.74069272,1.95637694,0.688362038136764,350.22369209,386.6886024,145.5,148,3172,Emb2_220120,TE,4.903541331142071,1.44739882365377,1.5381126827114642,2.7133515981619465,1.876835983746354,2.015733503548949
149,10.620766657142857,1.339982,0.6728588571428572,14.634379064285714,0.8122196,0.6848147024008024,118.04062352857143,210.34387592857144,147.5,149,5607,Emb2_220120,TE,4.586563547864566,1.5097790652065433,1.9017178791677043,2.706425737143779,1.0144022540704782,2.043406513562744
150,32.31516612352941,1.3755970352941178,0.6108760823529412,16.185185229411765,1.1483951705882354,0.6055630944863484,177.3683758764706,127.72110748235293,151,150,4033,Emb2_220120,TE,5.7520494645934095,1.5648879077485793,1.8596153041520505,2.8076947634297333,1.389719079282465,1.9779041288712347
152,12.37231245,1.3764372125,0.7762548499999999,16.4900696625,2.826520375,0.6438884282528279,204.62918597499998,112.5366118,149.5,152,2249,Emb2_220120,TE,4.769364567386512,1.5531216877415739,2.075799842026336,2.8261223183348343,2.277918525272936,2.0146318436281154
153,9.031135745833334,1.3234912416666667,0.62122085,16.910875779166666,1.2558031166666668,0.6313595916408047,387.80429308333333,278.2631563,157.5,153,7891,Emb2_220120,TE,4.5751943687331025,1.5799086854538023,1.9776636027195729,2.8525706792141206,1.532983936778228,2.1263405626395993
154,17.82313381904762,1.4479533142857142,1.193778180952381,16.767617723809526,1.4918847761904763,0.8753994331813758,344.6176308,147.73579425714286,157,154,8635,Emb2_220120,TE,5.247469927018872,1.665654530689739,2.622989135158369,2.8439851674348327,1.7010930395306603,2.4448913948148405
156,13.0189697,1.2904571666666667,0.6237390333333332,13.142746344444445,3.1310489444444443,0.6173507709063858,361.03753664444446,130.38259906666667,152,156,3055,Emb2_220120,TE,4.858001116482202,1.5092525822276577,1.896028096785984,2.59962609959736,2.4009530866013438,2.0135990297573136
158,12.277570057142857,1.4417817071428571,0.5534469,16.937989421428572,1.1666081285714285,0.6140862914562234,224.82306817142856,393.03113754285715,156.5,158,2967,Emb2_220120,TE,4.867211108445273,1.6572578324432814,1.8465842393550367,2.85401647143734,1.4510286927056737,2.082185458636147
159,14.736462895238095,1.362928157142857,0.7577144047619048,16.52840468095238,0.7825978142857144,0.7538685248378766,228.34159329523808,133.07244279047617,161,159,4930,Emb2_220120,TE,5.1176036205383895,1.6381479274103705,2.2307783005315236,2.8302411008239043,1.0891232842597807,2.361125275681796
160,22.22320091111111,1.6024866777777778,0.6329132333333334,16.826574055555554,1.1348916,0.6074794048767663,184.65944573333334,371.31626056666664,155,160,1788,Emb2_220120,TE,5.437955932648595,1.750551066317015,1.957361739552039,2.8471825821658485,1.4110379246819882,2.046740883661133
161,7.038003933333334,1.282621325,0.6573150458333333,14.8560493875,0.9467498958333334,0.6719673020351277,155.25504697916668,177.7930439875,162.5,161,9320,Emb2_220120,TE,4.401225084226546,1.5897997349274122,2.1120226867098544,2.7238028938369587,1.2919469717565635,2.2707623009933187
165,10.529454573913045,1.8858499782608693,0.5196018739130435,16.690577382608694,1.0733633695652174,0.5537167715372984,255.48608749565219,386.05326387826085,163,165,9036,Emb2_220120,TE,4.81161041418604,1.9793731271714468,1.8847515817629428,2.8403174571652867,1.4215951570549008,2.0854474286764013
167,10.336004120833334,1.5301374333333333,0.7584909166666667,15.889286991666667,2.4249082625000002,0.7129728219506289,331.8099729,338.10605665833333,163.5,167,9185,Emb2_220120,TE,4.800605521831987,1.77448996184166,2.270748024499411,2.79119665578089,2.2406831400287195,2.3464068039890957
168,9.911375008695652,1.2970002782608696,0.5506000347826087,17.76927253478261,1.1030389304347827,0.6475160752019078,185.52020138695653,142.90742266956522,164,168,8498,Emb2_220120,TE,4.766193790556732,1.6133238585008889,1.9582647436886946,2.9030997054425662,1.4571511643369917,2.258331018730508
169,37.1859561,1.4663672833333334,0.8146867999999999,15.585270483333332,0.6982508166666667,0.7745955600596259,349.6948702,270.41776388333335,156.5,169,1996,Emb2_220120,TE,5.9753627934775615,1.6741651306601764,2.2331642412088986,2.7707842583396474,0.9378087749265162,2.314357296674481
170,14.339287471428571,1.3760449285714287,0.6206126285714286,17.029171114285717,1.4849447857142857,0.6136725013205019,376.57364862857145,211.48419302142858,161.5,170,5675,Emb2_220120,TE,5.097820174309163,1.651850763977798,2.038997127505656,2.860166467706707,1.7337200721888701,2.163608713543042
171,3.72584617,1.26679627,0.59328569,13.821044169999999,1.37456771,0.6773387519425769,125.25514981,213.1765408,160.5,171,5047,Emb2_220120,TE,3.7350546564318075,1.5608835568055353,1.9783952706346963,2.651276139757061,1.6482006447321174,2.245884078137459
173,6.5706089500000004,1.349970975,0.75952125,15.268665825,0.8092447500000001,0.7070543632241978,348.789546175,290.230073,163.5,173,1024,Emb2_220120,TE,4.3475842350611345,1.64922421843455,2.2721053229246686,2.7513545466766955,1.1433178991185289,2.338072231818254
174,9.862443045,1.345122505,0.786432485,14.02978715,2.32695177,0.6742063125258533,348.81491674,281.099381575,172.5,174,10258,Emb2_220120,TE,4.889392561149105,1.7198870556312875,2.447123466388314,2.668141265609362,2.2740291404942305,2.4382826966424935
176,2.6837878250000005,1.263976075,0.3908723,17.248132825000003,1.8031329999999999,0.7109666515475788,189.584808225,367.3532723,168.5,176,1096,Emb2_220120,TE,3.5276100417498952,1.6246644063127547,1.685813233932092,2.874036147959639,1.9858620402875014,2.4256866258629874
177,11.077775747619048,1.4208527761904761,0.4394277857142857,17.016285895238095,0.9578121523809524,0.5019169917836239,275.5107936523809,336.57511755238096,179,177,17764,Emb2_220120,TE,5.103593905003562,1.8282878759413577,1.9664488745343423,2.862143731587351,1.4402902717023631,2.2499585503459087
178,8.29777669047619,1.3549912761904763,0.46227470476190474,14.884706180952382,0.8815454904761905,0.48030568320483885,172.36478556190477,259.41523966190476,179,178,21162,Emb2_220120,TE,4.814643623244299,1.7808290747442346,2.0171235498417732,2.728307948855734,1.3573242338845075,2.2059555033399407
179,38.15241490526316,1.2564045315789474,0.46667924736842104,16.247070621052632,1.5648454684210524,0.555416745054917,350.4565457368421,194.06055095789475,180,179,4976,Emb2_220120,TE,6.3553118619017965,1.7135451193213134,2.0421826106796415,2.8160419936463503,1.9394269882048163,2.367642776361114
180,12.290633331578947,1.319335394736842,0.7152655,17.008626615789474,1.1587155157894737,0.69415578918831,316.3123829894737,169.80868684210526,180,180,8114,Emb2_220120,TE,5.222565775605805,1.7624153486522,2.4691197693709466,2.8618497583458455,1.6389743856344134,2.590584488540655
182,24.023409084615384,1.3910253615384616,0.9025830692307693,16.468320384615385,1.3796167307692306,0.8487105187835319,333.8275560076923,227.28457526923077,183,182,3962,Emb2_220120,TE,5.937981750689367,1.840077990931303,2.74843237569875,2.8300365668639187,1.8383138199741422,2.840838325090348
183,10.9434766,1.3171404166666667,0.5128321333333333,16.6575485,0.39885091666666667,0.5760619343101518,269.38460675,208.18041586666666,186.5,183,3918,Emb2_220120,TE,5.204468308228693,1.814383024786163,2.237728207914068,2.8420082565414626,0.6265215907485586,2.510859144467368
19.2,80.30503964,27.730794799999998,3.9473822700000003,13.68783144,4.26547662,4.4869640100778225,315.65663579,181.14243616,49.5,19.2,3053,Emb3_220120,ICM,5.402416192715414,4.097669079316488,2.1550267251022097,2.633067186688708,2.0917338699331687,2.357015280576467
26,93.8511951,27.95775958,7.528833710000001,13.98480172,3.90584957,9.66893720426896,296.01847679,189.50467996,40.5,26,2797,Emb3_220120,ICM,5.373460936707061,3.964889049427196,2.6585296757283956,2.651521383636412,1.8870835123769623,2.9691423931096383
31.1,74.45975592500001,20.459328133333337,4.54646,13.954404533333333,4.567641775,4.639922201402774,266.08868190833334,195.40614474166668,50.5,31.1,3511,Emb3_220120,ICM,5.347379723425155,3.809224790899799,2.3121165969089947,2.6526894177870854,2.1731280982097245,2.4078250650429056
31.2,43.93866437142857,6.016224671428572,2.804715576190476,13.525217976190476,2.155087661904762,2.986767984080929,274.82432204285715,198.79216442380954,67,31.2,6951,Emb3_220120,ICM,5.158777391771436,2.8436315183901586,2.0897330655603126,2.6269679436971662,1.635705791758663,2.252603484799333
37,73.436975675,13.517557083333335,3.049902416666667,14.759451441666666,4.169411741666667,3.3994724351601393,249.921330125,164.33748678333333,53.5,37,3137,Emb3_220120,ICM,5.395159580940559,3.4417548321788787,1.960278910114153,2.70978067605393,2.120766066892627,2.14862326144207
39,54.15120926666667,10.050508877777778,3.0193399833333334,15.418609172222222,2.5528070666666665,3.3478579617645123,299.4514450444444,217.54908646666667,58.5,39,6219,Emb3_220120,ICM,5.193197914244773,3.223686433414601,2.0291926275176038,2.755143886581211,1.6949631450730651,2.219770318519587
41,46.26664365333333,19.55287654,3.7694846466666667,15.65876068,3.4350800933333336,3.974059399412594,324.8784337266667,197.08719704,58,41,4345,Emb3_220120,ICM,5.0255706751625295,3.8813512287529903,2.24318759918466,2.770431969048979,1.9853234340303842,2.382588363081326
43.2,32.86359324166666,10.532227133333333,2.887602,14.676816341666665,3.035010983333333,2.234143982418387,311.62032380833335,164.20008224166668,75.5,43.2,3544,Emb3_220120,ICM,5.042913629002729,3.53670601657171,2.2531303347741742,2.711522927404987,2.088173562375471,2.1092394724832397
45,43.86163600625,10.5144693,3.8191150812499997,15.775749,4.00972344375,3.6598179245762954,284.1374266375,158.455942375,61.5,45,4745,Emb3_220120,ICM,5.0440691501532715,3.3157921516687994,2.3115570079992267,2.779045650980266,2.185335590151626,2.360728122438383
51,36.691171805,7.35662542,2.187428385,13.336428585000002,2.134856745,2.2549368857148933,249.36161507,172.93581978,71.5,51,8536,Emb3_220120,ICM,5.070935944444235,3.11523551517588,1.9122538420981088,2.6144161767681657,1.6845613309719818,2.049345990582253
58,25.54916873809524,3.949568585714286,2.5617252095238094,13.607462228571428,1.5757441285714286,2.4229889977931305,288.4317572,175.25041514761904,81,58,8132,Emb3_220120,ICM,4.904107443600773,2.6420130488915636,2.2202724759601793,2.6377118534974358,1.5039562651779654,2.285470479227704
1,71.1613145142857,9.189553685714285,3.6878790714285716,15.867732642857144,3.7982144714285715,3.975240363895987,251.06246647142856,269.6435025,7.5,1,8908,Emb3_220120,TE,4.4189784024095395,2.335520971825779,1.4235557141475979,2.76680193438157,1.4317023324230467,1.5097795657310769
5,77.97581253571428,5.208797542857143,2.5341828785714284,15.316056285714286,2.99025945,3.6756988452569463,224.00533849285713,321.5153737714286,13.5,5,6781,Emb3_220120,TE,4.63364975671529,1.8617651252907392,1.143169458725679,2.7334225991568455,1.2702544612057411,1.5351750331774192
6,98.88619898181818,10.031331072727273,3.849132690909091,15.409096618181817,3.958642081818182,4.4282501547411615,215.0657888,219.81266106363637,13,6,4500,Emb3_220120,TE,4.860951975547411,2.5092906523403067,1.5532341049981437,2.739311677113294,1.5443108540509891,1.7127870273885242
7,99.68446276666667,16.715514844444442,4.153999255555556,15.862450844444446,3.665061255555556,5.144023781601901,204.09554234444445,285.81703896666664,12,7,2348,Emb3_220120,TE,4.848455087124923,3.004251655166315,1.6136589523309652,2.767973804147541,1.4543042119468004,1.8453257621882324
8,96.87127879166667,10.011586175000001,4.8308306000000005,14.6497179,3.7244245083333336,5.128031208107145,312.9553849083333,240.24762069166667,16.5,8,4269,Emb3_220120,TE,4.912244962870303,2.562127012161441,1.8356887030516056,2.6899454583110805,1.5286580282487177,1.9200135352322913
10,90.40855671333333,11.23301584,3.9186768599999997,15.41406334,3.8286996733333334,4.216077983084947,278.94538671333333,190.16361596666667,22,10,5796,Emb3_220120,TE,4.956154497730673,2.763364832370854,1.7133123571198214,2.742643521438836,1.6275097972997683,1.8192919988989247
11,98.62614913846154,12.369092884615384,3.365719576923077,15.62777153076923,3.9574927000000004,3.5119887446406253,165.7281970076923,266.2648448153846,22,11,5603,Emb3_220120,TE,5.043151919435567,2.8597075817601083,1.5612042702226074,2.756412693985777,1.6605943808234964,1.6365739168779316
12,90.23438194666666,6.939779053333334,2.7080798666666666,15.376723433333334,3.1677865733333332,5.544008248632461,306.69026272,323.58899433333335,24,12,5535,Emb3_220120,TE,4.995300155218346,2.3131010508486316,1.375403439709799,2.740886935527743,1.4639284270167041,2.127677211553622
13,99.11847243,13.11846306,3.09094466,15.67893661,3.35834596,3.2241216735314495,175.00291175,308.4212293,25.5,13,2955,Emb3_220120,TE,5.1200108851282815,2.973333502604594,1.5313311944761077,2.7608516996468015,1.541771097504878,1.6115668431002024
14,86.50076708181818,4.000468445454546,3.3977004909090907,15.8994889,3.7967965909090906,3.1362857718934802,271.5033545090909,355.5275082636364,28,14,3751,Emb3_220120,TE,5.035191042263588,1.8248892836679191,1.6654427519576704,2.775656373719525,1.6968584302997618,1.6271694374909094
15,98.58098622,10.17269643,3.16694479,14.95224563,3.3056325400000004,3.4069632509109904,235.92715742000001,360.44338095,28.5,15,2920,Emb3_220120,TE,5.17618453498153,2.7659994767454483,1.6030118265081172,2.7143985046052324,1.5648088068580723,1.7185936450754973
16,93.46530824666667,6.146420733333334,2.76154542,15.513553493333331,2.8046689199999997,5.511791636519335,329.8678018333333,254.03512247333333,31,16,4915,Emb3_220120,TE,5.174239071620408,2.3013160965886614,1.50553194617034,2.7520868183447322,1.4328535076571165,2.242873880593613
17,98.64077202142857,11.76783865,3.1725719214285713,15.8682066,3.43119965,3.184962830734529,208.99898525714286,170.52746687857143,34.5,17,5872,Emb3_220120,TE,5.300012943856029,3.005615281931101,1.6995686932153071,2.775860526013496,1.6798057476341017,1.7549503136091764
18,98.27489730909092,8.420796772727272,25.315443963636362,14.358376072727271,3.1993719272727277,15.00500540502383,207.88214468181818,361.5829612818182,34,18,3019,Emb3_220120,TE,5.286028377729964,2.6631233249275663,3.7685147036994366,2.675709937987324,1.6033760966955257,3.2962241882219043
19.1,93.9226575875,9.10732325,4.89443835,15.3314945875,3.38691279375,7.32517381457847,321.0502111375,184.06445101875,36.5,19.1,4949,Emb3_220120,TE,5.292074004433698,2.780644393343348,2.1647084328048174,2.7421212008641915,1.6927203157879989,2.622387284779567
21,78.656656170588235,17.650230288235296,3.3428613941176475,15.07405678235294,4.028980405882352,3.4837626117821032,263.38164925294114,162.60754797647058,39,21,6494,Emb3_220120,TE,5.166037369254624,3.481456640346143,1.8229378919689325,2.7260232950263097,1.8986917688575033,1.9224214389625467
22,95.77346173,7.7221429100000005,3.50564898,15.50019675,3.7278452499999997,3.784095909585853,183.63157767,353.38744865,35.5,22,2675,Emb3_220120,TE,5.291050939475424,2.60000039549105,1.8151957140321753,2.7527302676946346,1.7756765186401664,1.9446009467206542
23,89.48076229166666,3.86954005,2.754003325,15.634706208333332,2.7779256083333332,4.303773500352621,321.345286425,342.33041876666664,37.5,23,3147,Emb3_220120,TE,5.264163082614762,1.9403750923102963,1.60547733398151,2.7620394891884694,1.5074650837671286,2.1078614070112165
24,94.52109429090909,7.268985672727273,2.7916601545454545,13.642310081818183,2.8173717727272725,3.0797532148395934,156.83529971818183,322.7702939909091,38,24,3493,Emb3_220120,TE,5.329230907697057,2.5786736310693787,1.6269561651174274,2.6258904206865386,1.5280408978265236,1.7818725271060982
27,86.94833885,8.041081325,2.4528199125,14.05440815625,2.74324115,4.328967861828368,187.429519625,165.9631244625,47.5,27,5815,Emb3_220120,TE,5.440823811234114,2.828379896612713,1.6476339764956494,2.658827074107099,1.6244277622207615,2.286590480404858
28,97.88876943571428,7.012778992857142,2.394762721428571,15.931498071428571,2.7821426642857143,3.163691432192321,133.18874402142856,233.10439957142856,46.5,28,3974,Emb3_220120,TE,5.538804353456989,2.6758931786291535,1.607883826518171,2.7838539046785065,1.625555846562232,1.9557201386531133
29,99.45052805,8.61562695,1.7239348124999998,13.753056224999998,2.3860106749999996,2.5482300678630283,161.0238975,202.0028264625,46.5,29,1731,Emb3_220120,TE,5.554632824097971,2.8817341122255034,1.2792252810201044,2.636817808838835,1.471963238069927,1.7393872792474152
35,83.26971772941177,5.590709976470588,1.9315830588235292,14.292308647058825,2.2109200176470587,2.4281991218773746,130.90308011764705,299.3889312823529,54,35,6434,Emb3_220120,TE,5.531085316787257,2.5667117579707783,1.5114266734666888,2.677785978514628,1.4928974100459882,1.820809267531065
36,87.5392151,6.958151058333334,3.6588786583333333,16.219724866666667,2.9325464083333332,2.908408302135699,220.72778565,391.2087302,52.5,36,3423,Emb3_220120,TE,5.550281640959063,2.762027197949164,2.1265236360827684,2.8037901015847964,1.755919696115496,1.9753247048755036
38,88.56081733333333,4.410272286666666,1.8783122199999998,14.858147993333334,2.2006091733333335,2.3705954531751323,297.43772455333334,384.89982692666666,55,38,3939,Emb3_220120,TE,5.61322683370755,2.345205717872006,1.4992587999614626,2.7169469746843196,1.5011757710505587,1.8140907833831699
40,94.08563596363636,5.03183199090909,2.126819281818182,16.101496136363636,2.069785718181818,3.285274913251828,349.1378124909091,350.0248287818182,55,40,2415,Emb3_220120,TE,5.673742638328029,2.477050617217711,1.623506529982623,2.797310249179013,1.4398895082606331,2.140388205391145
42,45.221790871428574,2.86239995,4.511515685714286,15.140661271428572,2.0018241,4.939603367517395,373.4465963785714,273.58946455714283,59.5,42,3886,Emb3_220120,TE,5.033534065068161,1.9834075966357767,2.44657352827074,2.737287159242603,1.4647918337474506,2.626014230550548
43.1,84.63123575833333,5.532611475,4.532572091666666,15.611619083333334,2.3438407000000003,5.273628488985649,312.88783398333334,154.730132275,58.5,43.1,3482,Emb3_220120,TE,5.639720359639664,2.6267312322338787,2.435432880611171,2.767584088738755,1.609563981855222,2.6741573277585715
44,64.223023615,6.429940370000001,2.413428365,14.950373485000002,2.419303125,2.5759366959367322,249.291084275,138.401554135,63.5,44,7673,Emb3_220120,TE,5.466464197251218,2.855329179160962,1.8841957001624074,2.7259771895375464,1.7060145591092732,2.04411790575424
46,75.38347984666667,6.683855846666667,2.8006396133333333,15.8588526,2.539147653333333,2.9598474228877043,161.00737347333333,172.53061404666667,64,46,4541,Emb3_220120,TE,5.636958858657943,2.9018878821007714,2.0408879736073446,2.785135591212295,1.760837857886457,2.1916819709470263
47,79.54330295555555,4.5783736,2.2507703111111113,16.915142777777778,2.7786315555555556,2.72404179226483,167.63346064444445,369.34251793333334,61,47,2370,Emb3_220120,TE,5.629061138340505,2.4765664566883094,1.7749305567549605,2.8486133810317527,1.812106599107039,2.0567962271387117
49,60.70459130769231,3.6902685230769237,1.793811076923077,15.135653453846153,1.836627146153846,2.669937616551792,373.8625745538462,313.3245299076923,66,49,3434,Emb3_220120,TE,5.461464406303406,2.3392222596954833,1.6269965280288412,2.7391299352886005,1.4628605962332246,2.1231814782566785
50,96.99442222142856,11.33862,2.010458971428571,15.975069557142858,2.0218890357142856,2.139569640027045,118.19621989285714,288.04036509285714,68.5,50,3811,Emb3_220120,TE,5.981440483362896,3.5008669263551555,1.7805034722825561,2.793941818823112,1.5913386728407675,1.9449634256963897
52,51.02973342727273,3.2820794318181816,2.0384746227272728,15.063613495454545,1.8002874772727273,2.2431902129323795,351.12136099090907,179.51889950909091,75.5,52,6637,Emb3_220120,TE,5.482955560334102,2.3707643771860543,1.9049201539552763,2.7375357567729086,1.5659274776001326,2.1132801977698854
54,60.11187062631579,3.937479984210526,1.9230581789473684,14.691249705263157,1.7878805789473686,2.01520914714465,200.46767340526316,140.41181643684212,77,54,4723,Emb3_220120,TE,5.67755966203125,2.576311575919181,1.8703334408787597,2.7130074456297106,1.578441370367386,2.032043010103312
57,58.91318567857143,3.9843065499999994,1.5001494928571428,14.838683214285714,1.6444595142857141,2.240830820068496,185.96728355,376.7927626571429,75.5,57,3423,Emb3_220120,TE,5.626611758000716,2.5646450947250186,1.5983007275116918,2.7224912254846174,1.4753981466019122,2.112227888767165
60,40.06931423,3.34993887,1.533994795,15.360255425,1.69312101,1.7987030945878149,207.87297584,385.3340146,81.5,60,6693,Emb3_220120,TE,5.364380564843928,2.485182839269818,1.715391468252962,2.7590432347481295,1.5822741481521108,1.9961934169393618
62,38.75084152352941,3.9905663529411766,4.111776447058824,15.656022747058824,2.131396211764706,2.4079571785441796,236.74993157058825,396.1561645,82,62,5987,Emb3_220120,TE,5.341190822646871,2.667998627888352,2.7092289242551764,2.7782826365421465,1.8189420183488898,2.296536806081535
63,32.6204078,2.760354656521739,1.4402577695652174,14.166759486956524,1.5053300173913045,1.3155322816173192,252.39336613913045,130.7045764521739,89,63,6901,Emb3_220120,TE,5.3127360850468985,2.409049007287411,1.770819588319601,2.680666744279412,1.5618650175804727,1.8130584884114958
64,20.65067498,4.056237599999999,2.695153335,15.181783665000001,1.403833815,2.4475266684696724,285.169834005,143.59597567,87.5,64,6137,Emb3_220120,TE,4.824742236465445,2.7704455640429924,2.373724839653009,2.7493626034147622,1.4726356136805823,2.4079261250965263
65,43.237381775,2.9688277,2.0339757874999997,13.8709049625,1.5997987375000002,1.581932987553935,137.288761825,207.401626725,83.5,65,1941,Emb3_220120,TE,5.4815490548890615,2.3957297930295995,2.0290864173808627,2.657722849487876,1.551487161418966,1.9023610936369721
68,47.83460094375,4.18753123125,1.7736684624999999,14.66185454375,1.7396715999999999,1.8703590489484996,144.47034651875,188.03736323125,90.5,68,5175,Emb3_220120,TE,5.726351790493537,2.849277389964448,2.0027298293290254,2.7155189545097325,1.7259692594413871,2.1908588363099835
69,42.84680644666667,3.1265331200000004,1.3798377333333334,13.343135533333333,1.4870698866666667,1.978407666775735,298.9607458666667,394.4670060266667,91,69,3772,Emb3_220120,TE,5.626502411497388,2.5649284142454576,1.7595603207470385,2.6214396953705337,1.575566656360247,2.255662424738467
72,27.682108300000003,2.138819875,1.30082734375,13.91604590625,1.40255519375,1.2304776194770277,344.79779410624997,358.61660395,92.5,72,4250,Emb3_220120,TE,5.220464403568584,2.2087611834669154,1.7242947115244196,2.6639814783059084,1.536487739703256,1.8067370753719536
75,43.68257850625,3.65839735,1.33321775625,14.085981850000001,1.4129745375,1.2615177365022985,118.1303659875,278.1337378875,93.5,75,3865,Emb3_220120,TE,5.697163168629887,2.761171745493872,1.7646846940214427,2.676453340476928,1.5568412424454734,1.8489374482137113
79,26.013323945833335,2.4388580875,1.3125290458333332,13.987809066666667,1.3732362249999999,1.1520813784588606,372.75189655416665,290.2818248875,100.5,79,8631,Emb3_220120,TE,5.322583379427275,2.465303382602366,1.8596249467641843,2.6718002318496867,1.6189849651296329,1.879224211511167
